RECTYPE,LEA,ESTAB,URN,SCHNAME,ICLOSE,NFTYPE,TPUP,ATT8SCR,P8PUP,TP8ADJ,P8MEA,P8CILOW,P8CIUPP,P8MEA_ORIG,P8CILOW_ORIG,P8CIUPP_ORIG,PTL2BASICS_94,PTL2BASICS_95,EBACCAPS,PTEBACC_E_PTQ_EE,PTEBACC_94,PTEBACC_95,PT5EM_94,P8_BANDING
1,307,5402,101941,The Ellen Wilkinson School for Girls,0,FD,210,54.3,182,0.00,0.95,0.76,1.13,0.95,0.76,1.14,71%,54%,4.90,56%,39%,29%,70%,1
1,320,4060,103094,Frederick Bremer School,0,CY,164,43.3,143,0.00,0.11,-0.09,0.32,0.11,-0.10,0.33,57%,31%,3.93,59%,20%,13%,53%,3
2,213,7184,101184,Queen Elizabeth II Jubilee School,0,CYS,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,302,6004,101369,The King Alfred School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,316,4600,102786,St Angela's Ursuline School,0,VA,181,53.5,177,0.00,0.37,0.18,0.55,0.37,0.18,0.56,72%,55%,4.90,76%,53%,39%,70%,2
1,302,6089,101387,Menorah Grammar School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,305,7005,101697,Marjorie McClure School,0,FDS,9,16.0,7,0.00,-1.24,-2.18,-0.31,-1.24,-2.20,-0.29,22%,22%,1.41,0%,0%,0%,11%,5
1,316,4032,102782,Plashet School,0,CY,267,55.9,253,0.00,0.81,0.65,0.96,0.81,0.65,0.97,78%,58%,5.22,74%,53%,37%,76%,1
2,317,7004,102879,The New Rush Hall School,0,CYS,10,15.0,10,0.00,-1.97,-2.76,-1.19,-1.97,-2.77,-1.17,0%,0%,1.35,0%,0%,0%,0%,5
1,317,4025,102852,Woodford County High School,0,CY,119,79.6,104,0.00,1.11,0.87,1.36,1.11,0.86,1.36,99%,99%,7.92,98%,98%,97%,99%,1
1,317,4021,102851,Wanstead High School,0,CY,230,49.6,210,2.00,0.10,-0.07,0.27,0.08,-0.09,0.26,73%,46%,4.29,33%,23%,16%,64%,3
2,319,7002,103025,Sherwood Park School,0,FDS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,330,5413,103560,Bishop Challoner Catholic College,0,VA,175,53.2,170,0.00,0.37,0.18,0.56,0.37,0.18,0.56,78%,61%,4.61,35%,33%,24%,74%,2
1,314,4006,102599,Chessington School,0,CY,67,42.3,57,0.00,-0.09,-0.42,0.24,-0.09,-0.43,0.24,51%,27%,3.36,30%,13%,4%,46%,3
1,351,4025,105360,Philips High School,0,CY,169,43.8,162,3.00,-0.31,-0.50,-0.11,-0.33,-0.53,-0.13,56%,33%,3.87,57%,25%,16%,51%,4
1,355,6020,105999,Mechinoh School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,916,4010,144761,SGS Berkeley Green UTC,0,UTC
1,330,4006,139048,Greenwood Academy,0,AC,107,37.9,101,1.00,-0.22,-0.46,0.03,-0.22,-0.47,0.03,50%,19%,3.17,44%,10%,6%,42%,3
1,205,4620,137935,Sacred Heart High School,0,ACC,162,65.9,159,3.00,0.75,0.55,0.94,0.70,0.50,0.91,91%,85%,6.32,85%,80%,64%,91%,1
1,825,4501,137344,Royal Latin School,0,ACC,174,70.6,156,0.00,0.37,0.17,0.57,0.37,0.17,0.57,100%,97%,6.70,79%,77%,64%,99%,2
1,882,5401,136272,Westcliff High School for Boys Academy,0,ACC,147,76.4,135,0.00,0.93,0.72,1.14,0.93,0.71,1.15,99%,97%,7.45,95%,93%,87%,99%,1
1,313,4029,136522,Cranford Community College,0,ACC,190,50.5,170,1.00,0.58,0.39,0.77,0.58,0.39,0.78,72%,51%,4.75,87%,42%,27%,65%,1
1,881,5457,137975,Helena Romanes School and Sixth Form Centre,0,ACC,207,43.9,199,2.00,-0.26,-0.43,-0.08,-0.26,-0.44,-0.08,58%,32%,3.84,54%,28%,14%,56%,4
1,382,6012,137487,Batley Grammar School,0,F,85,49.3,85,1.00,0.41,0.14,0.68,0.40,0.12,0.67,65%,45%,4.23,34%,19%,12%,58%,2
1,908,4143,136575,Saltash.net community school,0,ACC,214,40.4,210,3.00,-0.46,-0.64,-0.29,-0.48,-0.65,-0.30,58%,32%,3.35,26%,12%,4%,54%,4
1,305,5403,136517,Ravens Wood School,0,ACC,218,48.6,207,4.00,-0.06,-0.23,0.12,-0.07,-0.25,0.10,70%,48%,4.47,71%,38%,20%,69%,3
1,330,4660,137988,Bishop Vesey's Grammar School,0,ACC,128,74.1,119,0.00,0.52,0.30,0.75,0.52,0.29,0.76,99%,97%,7.19,91%,88%,79%,98%,1
1,822,4000,136552,Goldington Academy,0,ACC
1,919,5407,136554,Dame Alice Owen's School,0,ACC,204,73.6,193,0.00,0.86,0.68,1.04,0.86,0.68,1.04,97%,92%,7.10,83%,76%,71%,96%,1
2,840,6013,139329,North East Centre for Autism - Aycliffe School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,380,4013,139474,One In A Million Free School,0,F,56,30.0,54,0.00,-0.75,-1.09,-0.41,-0.75,-1.09,-0.41,27%,14%,2.59,14%,4%,4%,23%,5
1,895,6010,137491,Sandbach School,0,F,212,49.0,208,2.00,-0.14,-0.31,0.04,-0.16,-0.33,0.02,75%,51%,4.12,12%,9%,2%,69%,3
2,213,6327,101173,Fairley House School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,302,5404,101361,St Michael's Catholic Grammar School,0,VA,96,79.8,90,0.00,0.99,0.73,1.25,0.99,0.73,1.26,100%,99%,7.80,92%,91%,90%,100%,1
1,878,6068,143947,Totnes Progressive School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,926,4027,144018,Long Stratton High School,0,AC,100,51.6,97,0.00,0.18,-0.07,0.43,0.18,-0.08,0.44,72%,53%,4.70,41%,33%,27%,66%,3
1,890,4005,145863,Armfield Academy,0,F
1,330,6906,136152,King Edward VI Sheldon Heath Academy,0,AC,197,42.9,194,2.00,-0.44,-0.62,-0.26,-0.45,-0.63,-0.27,58%,34%,4.06,65%,26%,17%,50%,4
1,800,5401,136483,Oldfield School,0,ACC,203,52.1,195,2.00,-0.02,-0.19,0.16,-0.03,-0.21,0.15,76%,52%,4.83,70%,34%,25%,73%,3
1,353,4608,136432,Blessed John Henry Newman Roman Catholic College,0,VA,296,45.8,275,2.00,0.03,-0.12,0.18,0.02,-0.13,0.18,56%,38%,3.68,20%,11%,7%,54%,3
1,841,4003,145577,Longfield Academy,0,AC
1,305,4005,145868,Bullers Wood School for Boys,0,F
1,881,5427,136605,William de Ferrers School,0,ACC,269,44.1,265,2.00,-0.41,-0.56,-0.26,-0.42,-0.57,-0.26,63%,34%,3.48,12%,8%,5%,59%,4
1,203,4008,145895,Leigh Academy Blackheath,0,F
2,928,7003,145906,Red Kite Academy,0,FS
1,392,4001,144279,North Gosforth Academy,0,AC
1,341,4009,144493,The Academy of St Francis of Assisi,0,AC,114,33.5,91,2.00,-0.71,-0.97,-0.45,-0.73,-0.99,-0.46,30%,19%,2.52,11%,6%,4%,28%,5
1,886,4021,145923,Turner Free School,0,F
1,303,4005,146378,King Henry School,0,AC
1,925,5415,136415,William Farr CofE Comprehensive School,0,ACC,238,53.9,234,0.00,0.36,0.20,0.53,0.36,0.20,0.53,80%,58%,4.46,14%,12%,11%,76%,2
1,835,4012,146386,Parkfield School,0,F
1,919,4032,145430,Adeyfield School,0,AC
1,383,4101,136392,The Morley Academy,0,ACC,251,53.6,245,0.00,0.51,0.36,0.67,0.51,0.35,0.68,79%,52%,4.80,44%,38%,29%,75%,1
1,865,5402,136389,Lavington School,0,ACC,149,55.5,143,2.00,0.42,0.21,0.63,0.41,0.20,0.63,81%,60%,4.70,32%,28%,24%,77%,2
1,857,5406,136530,Catmose College,0,ACC,175,52.7,171,0.00,0.42,0.23,0.61,0.42,0.22,0.61,78%,58%,3.97,25%,19%,14%,77%,2
1,341,6003,138878,Assess Education,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,929,,,,,,3057,45.9,2992,29.00,-0.09,-0.14,-0.05,-0.10,-0.15,-0.05,63.5%,43.3%,3.91,29.7%,17.7%,12.6%,59.7%,4
4,931,,,,,,5888,46.7,5502,74.00,0.00,-0.04,0.03,-0.01,-0.05,0.02,66.5%,46.3%,4.09,34.0%,23.3%,16.8%,61.7%,3
4,933,,,,,,4606,44.7,4436,39.00,-0.14,-0.17,-0.10,-0.14,-0.18,-0.11,62.7%,39.1%,3.85,31.9%,19.0%,12.1%,57.6%,4
4,935,,,,,,6776,45.4,6521,52.00,0.08,0.05,0.11,0.07,0.04,0.10,63.8%,41.1%,3.89,31.0%,18.2%,12.3%,59.3%,2
4,936,,,,,,9841,50.1,9281,64.00,0.18,0.15,0.20,0.17,0.14,0.20,71.8%,51.9%,4.47,45.6%,30.3%,22.0%,67.5%,2
4,937,,,,,,5325,49.5,5128,33.00,0.08,0.04,0.11,0.07,0.03,0.10,69.4%,48.9%,4.32,38.8%,27.7%,20.6%,65.5%,2
4,938,,,,,,7580,46.5,7228,91.00,0.05,0.03,0.08,0.04,0.01,0.07,65.2%,43.4%,4.06,36.7%,23.2%,15.8%,61.0%,2
1,344,4000,141131,The Kingsway Academy,0,AC,59,35.9,59,1.00,-0.27,-0.59,0.06,-0.28,-0.61,0.05,42%,25%,2.64,2%,0%,0%,37%,3
1,874,4004,142902,Greater Peterborough UTC,0,UTC,59,32.0,58,4.00,-1.18,-1.51,-0.86,-1.22,-1.56,-0.89,36%,20%,2.92,12%,7%,2%,29%,NA
1,810,4013,144766,Ron Dearing UTC,0,UTC
1,850,6093,144808,Releasing Potential,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,380,6011,141603,Training and Skills Centre,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,309,6004,141859,Footsteps Trust,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,301,4006,142908,Greatfields School,0,F
1,380,4040,143114,Beckfoot Thornton,0,AC,252,36.3,247,6.00,-0.48,-0.64,-0.32,-0.49,-0.65,-0.33,46%,24%,3.13,37%,18%,13%,44%,4
2,873,7006,142932,TBAP Unity Academy,0,ACS,14,4.6,12,0.00,-2.34,-3.05,-1.62,-2.34,-3.07,-1.61,0%,0%,0.18,0%,0%,0%,0%,5
2,384,6003,141860,Hall Cliffe School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,873,6052,141879,Cambian Home Tree School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,874,6035,134893,Park House,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,886,6108,134605,The Quest School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,206,6905,134314,St Mary Magdalene Academy,0,AC,160,52.2,155,0.00,0.39,0.19,0.59,0.39,0.18,0.59,79%,60%,4.79,53%,40%,31%,76%,2
2,936,6584,134833,Stepping Stones School Hindhead,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,850,6086,135105,Hillcrest Jubilee School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,881,4029,145916,The Beaulieu Park School,0,F
1,204,6908,135835,"The City Academy, Hackney",0,AC,174,49.8,167,1.00,0.46,0.26,0.65,0.45,0.26,0.65,72%,46%,4.68,92%,53%,33%,70%,2
2,840,7033,134662,The Oaks Secondary School,0,CYS,39,3.9,37,0.00,-1.47,-1.87,-1.06,-1.47,-1.88,-1.05,3%,0%,0.29,0%,0%,0%,0%,5
1,936,4622,125278,St Bede's School,0,VA,272,57.5,259,2.00,0.68,0.53,0.83,0.67,0.52,0.83,84%,67%,5.38,78%,50%,34%,82%,1
1,928,6910,136201,Malcolm Arnold Academy,0,AC,223,38.4,193,0.00,-0.05,-0.23,0.12,-0.05,-0.24,0.13,45%,25%,3.15,28%,11%,7%,43%,3
1,203,6300,134402,Right Choice Independent Special School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,373,6030,134574,Al Huda Academy (Jamia Al-Hudaa),0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,208,6906,135389,Ark Evelyn Grace Academy,0,AC,162,38.1,149,2.00,-0.52,-0.72,-0.32,-0.53,-0.74,-0.32,42%,23%,3.28,54%,16%,9%,36%,5
1,350,4805,134646,Ladybridge High School,0,CY,173,44.5,147,0.00,0.12,-0.09,0.32,0.12,-0.09,0.32,59%,38%,3.67,20%,14%,8%,57%,3
1,203,6376,134827,Bellerbys College London,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,383,7073,134885,North West Specialist Inclusive Learning Centre,0,CYS,15,1.2,14,0.00,-1.60,-2.26,-0.93,-1.60,-2.27,-0.92,0%,0%,0.07,0%,0%,0%,0%,5
2,892,7041,134889,Sutherland House School,0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,341,6907,135174,The Belvedere Academy,0,AC,125,60.2,121,1.00,0.34,0.12,0.57,0.34,0.11,0.57,90%,66%,5.54,62%,55%,44%,89%,2
1,830,6039,135074,Focus School - Long Eaton Campus,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,344,7003,105130,Kilgarth School,0,CYS,12,7.4,12,0.00,-2.33,-3.04,-1.61,-2.33,-3.06,-1.60,0%,0%,0.31,0%,0%,0%,0%,5
1,343,6128,104972,St Mary's College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,344,4066,105103,The Mosslands School,0,CY,110,36.2,110,2.00,-0.91,-1.15,-0.68,-0.92,-1.16,-0.68,46%,19%,2.79,13%,8%,4%,39%,5
1,341,4796,104717,Archbishop Beck Catholic Sports College,0,VA,151,44.8,146,1.00,-0.12,-0.33,0.08,-0.12,-0.33,0.09,61%,35%,3.69,35%,24%,13%,55%,3
1,334,6002,104123,Saint Martin's School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,334,7002,104131,Reynalds Cross School,0,CYS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,315,4001,145860,Harris Academy Wimbledon,0,F
2,355,7027,106011,New Park School,1,CYS,19,2.9,15,0.00,-3.01,-3.65,-2.37,-3.01,-3.66,-2.35,0%,0%,0.18,0%,0%,0%,0%,5
1,353,4022,105734,Royton and Crompton School,1,FD,223,39.3,219,7.00,-0.66,-0.83,-0.49,-0.68,-0.85,-0.51,49%,26%,3.13,5%,4%,4%,45%,5
2,344,7007,105133,Meadowside School,0,CYS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,351,4020,105357,Tottington High School,0,CY,161,40.1,154,3.00,-0.80,-1.00,-0.60,-0.81,-1.01,-0.61,51%,30%,3.55,29%,14%,11%,43%,5
1,351,4603,105365,Bury Church of England High School,0,VA,161,49.8,158,2.00,-0.14,-0.34,0.05,-0.15,-0.35,0.05,76%,46%,4.79,84%,47%,29%,70%,3
1,352,4768,105581,The Barlow RC High School and Specialist Science College,0,VA,161,46.6,148,3.00,0.13,-0.08,0.33,0.11,-0.10,0.32,63%,43%,3.79,24%,16%,9%,61%,3
1,351,4004,105354,The Elton High School,0,CY,196,49.6,192,1.00,0.07,-0.11,0.24,0.06,-0.12,0.25,73%,53%,4.45,37%,32%,23%,65%,3
1,356,6009,106151,Hulme Hall Grammar School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,394,4003,145477,Academy 360,0,AC
1,356,6018,106156,Stockport Grammar School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,309,6000,102162,Channing School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,309,7006,102178,Riverside School,0,CYS,32,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,210,4680,100849,St Saviour's and St Olave's Church of England School,0,VA,123,56.7,119,0.00,0.57,0.34,0.80,0.57,0.34,0.80,84%,65%,4.76,37%,23%,13%,81%,1
2,307,6064,101953,The Sybil Elgar School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,307,7005,101965,Belvue School,0,CYS,25,1.4,25,0.00,-1.43,-1.93,-0.94,-1.43,-1.94,-0.93,0%,0%,0.11,0%,0%,0%,0%,5
1,213,6047,101162,Westminster School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,213,6384,101181,Bales College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,213,6046,101161,Francis Holland School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,213,7042,101182,College Park School,0,CYS,8,0.6,6,0.00,-1.33,-2.35,-0.32,-1.33,-2.37,-0.30,0%,0%,0.00,0%,0%,0%,0%,5
1,310,6075,102257,North London Collegiate School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,302,6101,101393,Brampton College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,307,5400,101939,Brentside High School,0,FD,210,45.9,196,0.00,0.23,0.05,0.41,0.23,0.05,0.41,60%,41%,4.23,77%,35%,22%,56%,2
1,212,6396,101090,Al Risalah Secondary School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,212,6408,101175,Centre Academy London,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,307,6005,101946,St Augustine's Priory,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,307,6065,101954,Notting Hill and Ealing High School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,311,6060,102360,Immanuel School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,313,7005,102554,Marjory Kinnon School,0,CYS,15,1.2,15,0.00,-1.46,-2.10,-0.82,-1.46,-2.11,-0.81,0%,0%,0.18,0%,0%,0%,0%,5
1,307,5401,101940,Greenford High School,0,FD,233,54.8,231,2.00,0.84,0.67,1.00,0.83,0.67,1.00,76%,60%,4.93,45%,33%,25%,73%,1
1,305,6074,101693,Eltham College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,307,4020,101928,Villiers High School,0,FD,180,44.3,108,1.00,0.56,0.32,0.80,0.56,0.31,0.80,57%,43%,3.79,13%,7%,4%,52%,1
1,384,4013,145937,Outwood Academy Freeston,0,ACC
1,314,4009,137917,Southborough High School,0,ACC,107,47.9,92,1.00,0.23,-0.03,0.49,0.22,-0.04,0.49,66%,46%,4.24,35%,23%,22%,63%,3
1,931,4116,137970,The Cherwell School,0,ACC,268,60.2,240,2.00,0.92,0.76,1.08,0.92,0.76,1.09,84%,74%,5.46,44%,42%,36%,81%,1
1,845,4026,137982,Beacon Academy,0,ACC,198,50.5,192,0.00,0.70,0.52,0.88,0.70,0.52,0.88,74%,55%,4.45,38%,31%,25%,70%,1
1,873,4055,137547,Witchford Village College,0,ACC,143,41.0,139,0.00,-0.39,-0.60,-0.18,-0.39,-0.61,-0.18,60%,31%,3.51,8%,6%,4%,51%,4
1,888,6018,137498,Maharishi Free School,0,F,8,45.6,8,0.00,-0.14,-1.02,0.73,-0.14,-1.04,0.75,50%,25%,4.56,100%,25%,13%,50%,3
1,826,4018,137052,Ousedale School,0,ACC,350,51.1,343,1.00,0.16,0.03,0.29,0.16,0.02,0.29,74%,53%,4.41,39%,27%,20%,70%,2
2,825,7003,137934,Alfriston School,0,ACCS,24,1.4,22,0.00,-1.51,-2.04,-0.99,-1.51,-2.05,-0.97,0%,0%,0.08,0%,0%,0%,0%,5
1,931,6010,138602,Kings Oxford,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,335,5405,137974,Aldridge School - A Science College,0,ACC,259,47.1,254,1.00,0.03,-0.13,0.18,0.02,-0.14,0.18,69%,43%,4.27,52%,38%,26%,63%,3
1,313,4800,137995,St Mark's Catholic School,0,ACC,178,62.1,171,0.00,1.17,0.98,1.36,1.17,0.97,1.36,90%,73%,5.91,91%,69%,49%,88%,1
1,850,5416,137538,Cams Hill School,0,ACC,232,52.2,226,0.00,-0.12,-0.28,0.05,-0.12,-0.29,0.05,82%,56%,4.69,49%,20%,10%,76%,3
1,936,4067,137314,Woolmer Hill School,0,ACC,87,52.9,74,0.00,0.40,0.11,0.69,0.40,0.10,0.69,80%,60%,4.72,38%,31%,21%,76%,2
1,800,5400,136520,Beechen Cliff School,0,ACC,171,47.7,157,2.00,-0.51,-0.71,-0.31,-0.53,-0.73,-0.33,75%,56%,4.45,0%,0%,0%,68%,5
1,841,4221,136525,Hurworth School,0,ACC,142,50.6,141,1.00,-0.08,-0.29,0.13,-0.08,-0.30,0.13,81%,61%,3.95,13%,13%,11%,76%,3
1,890,4057,137973,Montgomery High School,0,ACC,263,39.2,254,2.00,-0.87,-1.02,-0.71,-0.87,-1.03,-0.71,50%,26%,3.32,17%,9%,5%,44%,5
1,931,4094,137976,Langtree School,0,ACC,141,50.3,137,6.00,0.33,0.12,0.54,0.29,0.08,0.51,76%,49%,4.49,41%,30%,23%,72%,2
4,887,,,,,,2899,45.8,2807,23.00,0.02,-0.03,0.07,0.01,-0.03,0.06,63.6%,41.6%,3.96,40.7%,23.1%,15.1%,60.0%,3
4,888,,,,,,11632,46.6,11319,116.00,-0.08,-0.10,-0.06,-0.09,-0.11,-0.07,65.8%,43.9%,3.98,29.7%,19.6%,13.8%,61.2%,4
1,870,5413,136448,Kendrick School,0,ACC,96,82.0,89,0.00,1.17,0.91,1.43,1.17,0.90,1.44,100%,100%,8.11,97%,97%,96%,100%,1
1,936,4005,144503,Three Rivers Academy,0,ACC,179,42.7,166,2.00,-0.31,-0.50,-0.12,-0.32,-0.52,-0.13,56%,35%,3.98,58%,33%,23%,49%,4
1,891,4022,144489,The Newark Academy,0,AC,81,43.3,75,2.00,-0.23,-0.52,0.05,-0.26,-0.55,0.04,63%,43%,3.53,17%,11%,9%,57%,3
1,302,6012,144727,Lubavitch Yeshiva Ketanah of London,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,936,6011,144730,Aurora Redehall School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,873,6048,136047,Gretton School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,203,6040,136092,Wize Up,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,925,4035,144488,Spalding Academy,0,ACC,181,39.1,160,1.00,0.16,-0.04,0.35,0.15,-0.05,0.35,47%,25%,3.23,17%,7%,3%,43%,3
1,892,4009,145146,Bluecoat Wollaton Academy,0,ACC
1,330,4032,145878,"Eden Boys' Leadership Academy, Birmingham East",0,F
1,359,4011,146087,The Westleigh School,0,AC
2,212,6003,145164,Tram House School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,856,4007,145558,Judgemeadow Community College,0,AC
1,371,4010,146370,Astrea Academy Woodfields,0,AC
1,825,4012,146377,Princes Risborough School,0,ACC
1,373,4014,145864,Astrea Academy Sheffield,0,F
1,831,4008,145132,City of Derby Academy,0,AC,132,31.2,108,3.00,-0.62,-0.85,-0.38,-0.64,-0.88,-0.40,33%,17%,2.82,48%,13%,8%,25%,5
1,334,4003,146379,Tudor Grange Academy Kingshurst,0,AC
1,316,4013,145410,Royal Docks Academy,0,AC
1,867,4001,145892,King's Academy Binfield,0,F
1,850,4014,145125,Everest Community Academy,0,AC,102,38.0,96,3.00,-0.64,-0.89,-0.38,-0.67,-0.92,-0.41,50%,26%,3.06,9%,3%,3%,44%,5
1,382,4008,146367,Castle Hall Academy,0,ACC
1,801,4011,145398,Ashton Park School,0,AC
1,390,4002,145490,Heworth Grange School,0,AC
1,306,6910,136203,The Quest Academy,0,AC,112,41.4,95,0.00,0.16,-0.09,0.42,0.16,-0.10,0.42,60%,30%,3.25,12%,3%,2%,54%,3
1,302,6118,135072,Ellern Mede School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,872,,,,,,1636,52.2,1533,6.00,0.34,0.28,0.41,0.34,0.28,0.41,75.3%,55.1%,4.73,51.4%,37.0%,26.8%,72.1%,2
4,873,,,,,,5489,47.9,5235,40.00,0.14,0.10,0.17,0.13,0.10,0.17,66.1%,46.0%,4.26,37.4%,26.7%,19.8%,62.7%,2
4,874,,,,,,2306,41.9,2120,19.00,-0.19,-0.25,-0.14,-0.20,-0.25,-0.14,55.4%,35.3%,3.65,35.3%,18.5%,12.1%,50.6%,4
4,876,,,,,,1334,44.0,1314,17.00,-0.27,-0.33,-0.20,-0.28,-0.35,-0.21,57.7%,32.2%,3.71,45.7%,24.4%,14.2%,55.0%,4
4,877,,,,,,2365,47.0,2316,31.00,-0.14,-0.19,-0.09,-0.15,-0.20,-0.10,67.0%,46.3%,4.07,33.4%,24.1%,17.2%,62.6%,4
4,878,,,,,,6565,45.6,6280,65.00,-0.13,-0.16,-0.10,-0.14,-0.17,-0.11,63.9%,40.7%,3.98,37.5%,21.9%,14.1%,58.9%,4
