"TIME_PERIOD","TIME_IDENTIFIER","TRUST_GROUP_TYPE","TRUST_NAME","TRUST_UID","TRUST_ID","TRUST_COMPANIES_HOUSE_NUMBER","TRUST_UKPRN","TRUST_LEADREGION","INSTITUTIONS_MATPTINC","NUMINST_MATPTINC","NUMINST_FSM6CLA1A_MATPTINC","NUMINST_CONVERTER_MATPTINC","NUMINST_SPONSOR_MATPTINC","NUMINST_FREE_MATPTINC","NUMINST_3_MATPTINC","NUMINST_4PLUS_MATPTINC","TELIG_MATPTINC","PFSM6CLA1A_MATPTINC","PNOTFSM6CLA1A_MATPTINC","PEALGRP2_MATPTINC","PSEN_MATPTINC","PRWM_EXP_WGTAVG","PRWM_EXP_WGTAVG_FSM6CLA1A","PRWM_EXP_WGTAVG_NOTFSM6CLA1A","INSTITUTIONS_INMAT","NUMINST_INMAT","NUMINST_CONVERTER_INMAT","NUMINST_SPONSOR_INMAT","NUMINST_FREE_INMAT","TELIG_INMAT","PFSM6CLA1A_INMAT","PNOTFSM6CLA1A_INMAT"
202324,"AcademicYear","Multi-academy trust","OUTWOOD GRANGE ACADEMIES TRUST",4119,"TR01585",6995649,10058273,"North East","139080;139108;140085;143939;143940;145411;145939;145940;145941;146267;148330;148388",12,11,3,9,0,2,10,559,"35%","65%","13%","16%","70%","58%","76%","139080;139108;140085;143939;143940;145411;145939;145940;145941;146267;148330;148388;149332",13,3,10,0,590,"35%","65%"
202324,"AcademicYear","Multi-academy trust","OXFORD DIOCESAN SCHOOLS TRUST",4124,"TR01590",8143249,10059925,"South East","137788;138774;139777;140344;140473;140474;140556;141349;141601;141816;141833;141840;142140;142152;142341;142377;142645;142846;143888;143889;143986;144186;144187;144530;144547;144577;144584;144688;144872;145649;147507;147641;147716;148247",34,32,27,6,1,1,33,1125,"20%","80%","13%","24%","54%","32%","60%","137788;138774;139777;140344;140473;140474;140556;141349;141601;141816;141833;141840;142140;142152;142341;142377;142645;142682;142735;142846;143888;143889;143986;144186;144187;144530;144547;144577;144584;144688;144872;145649;145660;147507;147641;147716;148247;149405;149535",39,29,9,1,1332,"19%","81%"
202324,"AcademicYear","Multi-academy trust","THE PAINSLEY CATHOLIC ACADEMY",4127,"TR01592",8146661,10059938,"West Midlands","138722;138723;138724;138725;138726;138727;142192;142208;142209;142210;142213;142214;142216",13,12,13,0,0,0,13,307,"17%","83%","15%","12%","78%","63%","81%","138722;138723;138724;138725;138726;138727;142192;142208;142209;142210;142213;142214;142216",13,13,0,0,307,"17%","83%"
202324,"AcademicYear","Multi-academy trust","PARADIGM TRUST",4131,"TR00763",8469218,10060397,"London","138276;140064;140096;143550;145118",5,5,2,2,1,0,5,311,"52%","48%","41%","14%","61%","55%","68%","138276;140064;140096;143550;145118",5,2,2,1,311,"52%","48%"
202324,"AcademicYear","Multi-academy trust","THE PARK FEDERATION ACADEMY TRUST",4134,"TR01596",8146330,10059934,"South East","138613;138621;139333;140335;140391;140857;144501;145041",8,8,4,4,0,0,8,819,"33%","67%","69%","11%","76%","68%","80%","138613;138621;139333;140335;140391;140857;144501;145041",8,4,4,0,819,"33%","67%"
202324,"AcademicYear","Multi-academy trust","THE PASSMORES CO-OPERATIVE LEARNING COMMUNITY",4157,"TR01616",7736246,10059258,"East of England","139802;139950;146157",3,3,1,2,0,0,3,117,"40%","60%","23%","23%","57%","36%","71%","139802;139950;146157",3,1,2,0,117,"40%","60%"
202324,"AcademicYear","Multi-academy trust","THE PEGASUS ACADEMY TRUST",4168,"TR01622",7542114,10058548,"London","136565;136566;144626",3,3,2,1,0,0,3,258,"46%","54%","53%","22%","64%","53%","72%","136565;136566;140517;144626",4,3,1,0,312,"39%","61%"
202324,"AcademicYear","Multi-academy trust","PENDLE EDUCATION TRUST",4174,"TR01627",8263591,10060136,"North West","139053;142055;145978",3,3,0,3,0,0,3,152,"40%","60%","57%","19%","53%","48%","57%","139053;142055;145978",3,0,3,0,152,"40%","60%"
202324,"AcademicYear","Multi-academy trust","PERRY HALL MULTI-ACADEMY TRUST",4186,"TR01637",8566185,10060493,"West Midlands","139870;140658;142679;144989;146194;146452;148061",7,7,3,4,0,1,6,301,"SUPPMAT","SUPPMAT","31%","24%","57%","SUPPMAT","SUPPMAT","137972;139870;140658;142679;144989;146194;146452;148061;149221;149585",10,6,4,0,496,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","PETERBOROUGH DIOCESE EDUCATION TRUST",4192,"TR02653",8509710,10060427,"East Midlands","139461;140820;140917;141044;141048;141068;141234;141461;141462;141723;141724;141725;142270;142650;142651;142661;143467;143614;143950;143979;144319;144395;144430;144841;144858;145091;145635;145636;146170;146566;146694;148312",32,30,28,4,0,2,30,922,"21%","79%","12%","21%","61%","40%","66%","139461;140820;140917;141044;141048;141068;141234;141461;141462;141723;141724;141725;142270;142650;142651;142661;143467;143614;143950;143979;144319;144395;144430;144841;144858;145091;145635;145636;146170;146566;146694;148312",32,28,4,0,922,"21%","79%"
202324,"AcademicYear","Multi-academy trust","PIONEER ACADEMIES COMMUNITY TRUST (PACT)",4208,"TR01651",8255683,10060126,"Yorkshire and the Humber","139083;139084;139085",3,3,3,0,0,0,3,104,"31%","69%","5%","15%","66%","50%","74%","139083;139084;139085",3,3,0,0,104,"31%","69%"
202324,"AcademicYear","Multi-academy trust","THE PIONEER ACADEMY",4209,"TR01652",7691324,10058987,"London","137035;139115;140840;141976;142379;143110;146081;146543;148223",9,9,4,5,0,1,8,648,"SUPPMAT","SUPPMAT","23%","19%","64%","SUPPMAT","SUPPMAT","137035;139115;140840;141976;142379;143110;146081;146543;147680;148223;148876;148954;149534;149963;150267",15,9,6,0,805,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","PLYMOUTH CAST",4214,"TR01656",8438686,10060367,"South West","139394;140676;140695;140705;140726;140730;140739;140743;140745;140749;140755;140757;140761;140762;140763;140764;140765;140766;140767;140768;140770;140772;140773;140774;140775;140776;140777;140778;140780;140784;140785",31,31,28,3,0,0,31,829,"SUPPMAT","SUPPMAT","20%","21%","SUPPMAT","SUPPMAT","SUPPMAT","139394;140676;140695;140705;140726;140730;140739;140743;140745;140749;140755;140757;140761;140762;140763;140764;140765;140766;140767;140768;140770;140772;140773;140774;140775;140776;140777;140778;140780;140784;140785",31,28,3,0,829,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","PONTEFRACT ACADEMIES TRUST",4223,"TR01662",8445158,10060382,"Yorkshire and the Humber","139499;139502;139503;139504;140023;140337",6,6,4,2,0,0,6,249,"SUPPMAT","SUPPMAT","5%","19%","87%","SUPPMAT","SUPPMAT","139499;139502;139503;139504;140023;140337",6,4,2,0,249,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE POPE FRANCIS CATHOLIC MULTI ACADEMY COMPANY",4227,"TR02703",9113542,10060837,"South East","139477;139480;139527;139529;139530;139532;141150;141155;147898",9,9,8,1,0,5,4,233,"21%","79%","31%","28%","59%","36%","65%","139477;139480;139527;139529;139530;139532;141150;141155;147898",9,8,1,0,233,"21%","79%"
202324,"AcademicYear","Multi-academy trust","VENTRUS LIMITED",4243,"TR01677",7821367,10059389,"South West","137644;137647;137649;137651;137654;137659;137776;139019;140078;142183;142559;145767;145809;145810",14,14,12,2,0,0,14,384,"24%","76%","7%","27%","67%","45%","74%","137644;137647;137649;137651;137654;137659;137776;139019;140078;142183;142559;145767;145809;145810;149168",15,13,2,0,403,"24%","76%"
202324,"AcademicYear","Multi-academy trust","THE ROSARY TRUST - A CATHOLIC MULTI ACADEMY",4244,"TR01679",8068528,10059791,"East of England","138105;138164;138311;139583;147404;148110;148111",7,7,6,1,0,0,7,211,"22%","78%","20%","18%","77%","66%","80%","138105;138164;138311;139583;147404;148110;148111",7,6,1,0,211,"22%","78%"
202324,"AcademicYear","Multi-academy trust","THE PRIMARY FIRST TRUST",4245,"TR01680",8738750,10060641,"London","140321;141114;141224;141866;143909;144005;147446;147850",8,8,3,4,1,0,8,424,"28%","72%","16%","19%","58%","37%","66%","140321;141114;141224;141866;143909;144005;147446;147850",8,3,4,1,424,"28%","72%"
202324,"AcademicYear","Multi-academy trust","THE PRIORY FEDERATION OF ACADEMIES",4253,"TR01688",6462935,10058228,"East Midlands","135563;137201;138748;139618;146203;146205",6,6,5,1,0,0,6,302,"32%","68%","9%","23%","57%","48%","61%","135563;137201;138748;139618;146203;146205",6,5,1,0,302,"32%","68%"
202324,"AcademicYear","Multi-academy trust","REACH2 ACADEMY TRUST",4320,"TR01747",8452281,10060390,"East of England","137441;138389;138502;138914;138915;139000;139016;139094;139259;139380;139396;139397;139406;139602;139653;139674;139685;139806;140167;140198;140379;140380;140381;140402;140489;140490;140611;140687;140794;141047;141113;141119;141194;141203;141348;141699;141869;141950;141977;141983;141984;141985;142014;142016;142017;142018;142072;142187;142823;142885;143121;144653;144722;144747",54,54,4,48,2,0,54,2667,"39%","61%","34%","19%","63%","53%","69%","137441;138389;138502;138914;138915;139000;139016;139094;139259;139380;139396;139397;139406;139602;139653;139674;139685;139806;140167;140198;140379;140380;140381;140402;140489;140490;140611;140687;140794;141047;141113;141119;141194;141203;141348;141699;141869;141950;141977;141983;141984;141985;142014;142016;142017;142018;142072;142187;142823;142885;143121;144653;144722;144747",54,4,48,2,2667,"39%","61%"
202324,"AcademicYear","Multi-academy trust","CENTRAL REGION SCHOOLS TRUST",4335,"TR01764",8166526,10059997,"West Midlands","139020;142543;146749;147550",4,4,3,1,0,0,4,345,"33%","67%","12%","25%","63%","48%","70%","137825;139020;142543;146749;147550",5,4,1,0,375,"31%","69%"
202324,"AcademicYear","Multi-academy trust","REDHILL ACADEMY TRUST",4338,"TR01767",7430317,10058403,"East Midlands","144932;144979;147022;147514",4,4,2,2,0,0,4,181,"46%","54%","10%","18%","70%","62%","76%","144932;144979;147022;147514;149514",5,3,2,0,195,"45%","55%"
202324,"AcademicYear","Multi-academy trust","BROAD HORIZONS EDUCATION TRUST",4362,"TR00718",8282834,10060158,"East of England","136356;140819;140990;141661",4,4,1,3,0,0,4,178,"38%","62%","7%","24%","67%","52%","76%","136356;140819;140990;141661;143279;143280;144574;145441;147940",9,6,3,0,418,"32%","68%"
202324,"AcademicYear","Multi-academy trust","THE RIVERS C OF E MULTI ACADEMY TRUST",4369,"TR02978",9199371,10057359,"West Midlands","140136;141246;141412;141443;142706;143322;143394;143396;146433;148183",10,10,7,3,0,3,7,572,"31%","69%","9%","17%","61%","50%","66%","140136;141246;141412;141443;142706;143322;143394;143396;144078;146433;148183",11,8,3,0,632,"33%","67%"
202324,"AcademicYear","Multi-academy trust","PHOENIX LEARNING ALLIANCE",4380,"TR01805",7530418,10058519,"South West","136528;139693;141696;144472;146311",5,5,1,4,0,0,5,189,"SUPPMAT","SUPPMAT","14%","29%","41%","SUPPMAT","SUPPMAT","136528;139693;141696;144472;146311",5,1,4,0,189,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","ROBUS MULTI ACADEMY TRUST",4382,"TR01244",7681811,10058932,"East of England","137220;141182;141625;141626",4,3,3,1,0,0,4,149,"12%","88%","5%","15%","72%","56%","75%","137220;141182;141625;141626",4,3,1,0,149,"12%","88%"
202324,"AcademicYear","Multi-academy trust","THE ROSEDALE HEWENS ACADEMY TRUST",4397,"TR01817",7683702,10058942,"London","139117;139909;141561",3,3,0,2,1,0,3,155,"34%","66%","73%","6%","72%","53%","82%","139117;139909;141561",3,0,2,1,155,"34%","66%"
202324,"AcademicYear","Multi-academy trust","THE RUTLAND LEARNING TRUST",4422,"TR02979",9199785,10060867,"East Midlands","139858;141452;141453;141454;142401;144847;146397;146425;146428;147256;148257",11,10,10,1,0,1,10,200,"17%","83%","5%","23%","70%","62%","72%","139858;141452;141453;141454;142401;144847;146397;146425;146428;147256;148257;148948",12,11,1,0,235,"18%","82%"
202324,"AcademicYear","Multi-academy trust","SAFFRON ACADEMY TRUST",4437,"TR01848",7618351,10058708,"East of England","136328;141572;147816",3,3,3,0,0,0,3,202,"20%","80%","12%","22%","76%","61%","80%","136328;141572;147816",3,3,0,0,202,"20%","80%"
202324,"AcademicYear","Multi-academy trust","EMMAUS CATHOLIC MULTI ACADEMY COMPANY",4441,"TR02976",9174154,10060862,"West Midlands","141413;141444;141477;141484;141489;141922;141924;141926;141929",9,9,9,0,0,4,5,325,"SUPPMAT","SUPPMAT","24%","15%","61%","SUPPMAT","SUPPMAT","141413;141444;141477;141484;141489;141922;141924;141926;141929",9,9,0,0,325,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","ST RALPH SHERWIN CATHOLIC MULTI ACADEMY TRUST",4442,"TR01853",7937154,10059560,"East Midlands","137909;138514;138666;140070;142827;143513;146104;146109;146113;146119;146132;146140;146145;146189;146238;146253;146260;146266;146273;146322",20,20,14,6,0,0,20,617,"SUPPMAT","SUPPMAT","25%","19%","SUPPMAT","SUPPMAT","SUPPMAT","137909;138514;138666;140070;142827;143513;146104;146109;146113;146119;146132;146140;146145;146189;146238;146253;146260;146266;146273;146322",20,14,6,0,617,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","SOUTH EAST CORNWALL MULTI ACADEMY REGIONAL TRUST",4449,"TR01858",7542166,10058550,"South West","140512;144290;144292",3,3,3,0,0,0,3,44,"SUPPMAT","SUPPMAT","0%","36%","SUPPMAT","SUPPMAT","SUPPMAT","140512;144290;144292",3,3,0,0,44,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","UNITY SCHOOLS PARTNERSHIP",4454,"TR01862",7400386,10058379,"East of England","138117;138161;139485;140044;140998;141371;141406;141546;142993;142995;143860;143861;144054;144218;144276;145698;145725",17,17,6,11,0,0,17,738,"28%","72%","15%","19%","68%","54%","73%","138117;138161;139485;140044;140998;141371;141406;141546;142993;142995;143860;143861;144054;144218;144276;145698;145725;150160;150276",19,6,13,0,850,"27%","73%"
202324,"AcademicYear","Multi-academy trust","DELTA ACADEMIES TRUST",4474,"TR01879",7386086,10055739,"Yorkshire and the Humber","136326;137141;137455;138007;138008;138083;138279;138332;138401;138520;138535;138673;138675;138866;138890;138975;138997;139046;139420;139921;139922;140068;140169;140333;140625;140716;142464;145930;146584;146593;146798;148361",32,32,13,19,0,1,31,1348,"47%","53%","18%","20%","66%","56%","74%","136326;137141;137362;137455;138007;138008;138083;138279;138332;138401;138520;138535;138673;138675;138866;138890;138975;138997;139046;139420;139921;139922;140068;140169;140333;140625;140716;142464;145930;146584;146593;146798;148361",33,14,19,0,1413,"46%","54%"
202324,"AcademicYear","Multi-academy trust","SCHOOLSWORKS ACADEMY TRUST",4477,"TR01880",7962974,10059622,"South East","137370;137980;139478;140089;141600;144244;145925",7,7,6,1,0,0,7,474,"23%","77%","12%","15%","51%","36%","55%","137370;137980;139478;140089;141600;144244;145925;148719",8,7,1,0,519,"23%","77%"
202324,"AcademicYear","Multi-academy trust","THE SHAW EDUCATION TRUST",4499,"TR02713",9067175,10060817,"West Midlands","144439;145098;146473;146636;148121",5,5,4,1,0,1,4,204,"SUPPMAT","SUPPMAT","23%","21%","63%","SUPPMAT","SUPPMAT","144439;145098;146473;146636;148121;149000;149001",7,6,1,0,283,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","NORTH EAST LEARNING TRUST",4516,"TR01914",7492165,10052835,"North East","140359;143363;144953",3,3,1,2,0,0,3,131,"39%","61%","21%","20%","64%","51%","73%","138078;140359;143363;144953",4,2,2,0,162,"36%","64%"
202324,"AcademicYear","Multi-academy trust","THE SHROPSHIRE GATEWAY EDUCATIONAL TRUST",4519,"TR02866",9115941,10060838,"West Midlands","141636;141637;142312",3,3,3,0,0,0,3,73,"SUPPMAT","SUPPMAT","0%","16%","63%","SUPPMAT","SUPPMAT","141636;141637;142312",3,3,0,0,73,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","SCHOLARS' EDUCATION TRUST",4533,"TR01926",7697132,10059062,"East of England","138181;138582;143648",3,3,1,1,1,0,3,212,"SUPPMAT","SUPPMAT","16%","15%","71%","SUPPMAT","SUPPMAT","138181;138582;143648",3,1,1,1,212,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","SOUTH EAST ESSEX ACADEMY TRUST",4569,"TR02448",7527304,10058517,"East of England","140672;140747;141170;145010;145548",5,5,3,2,0,2,3,298,"34%","66%","16%","18%","58%","54%","60%","140672;140747;141170;145010;145548",5,3,2,0,298,"34%","66%"
202324,"AcademicYear","Multi-academy trust","EVOLVE CHURCH ACADEMY TRUST",4579,"TR01960",8569207,10060495,"East Midlands","140056;140058;140065;140102",4,3,4,0,0,0,4,40,"SUPPMAT","SUPPMAT","3%","38%","SUPPMAT","SUPPMAT","SUPPMAT","140056;140058;140065;140102",4,4,0,0,40,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","PRIME7 MAT",4580,"TR01961",8567252,10060494,"East Midlands","139847;139857;139866",3,3,3,0,0,0,3,79,"11%","89%","4%","25%","61%","44%","63%","139847;139857;139866",3,3,0,0,79,"11%","89%"
202324,"AcademicYear","Multi-academy trust","OUR LADY OF LOURDES CATHOLIC MULTI-ACADEMY TRUST",4581,"TR01962",7743523,10059277,"East Midlands","137425;137428;137439;138338;138339;138340;138508;138811;138812;138813;138814;139490;140727;140783;141460;141478;142093",17,17,16,1,0,0,17,655,"20%","80%","33%","15%","61%","46%","65%","137425;137428;137439;138014;138015;138016;138017;138338;138339;138340;138508;138811;138812;138813;138814;138827;139009;139490;139621;139622;139626;139627;140727;140783;141460;141478;142093;146226;146241;146257",30,28,2,0,1057,"23%","77%"
202324,"AcademicYear","Multi-academy trust","THE SPENCER ACADEMIES TRUST",4609,"TR01987",7353824,10058352,"East Midlands","138070;138443;140071;140548;140550;140613;142043;146079;146211;147910;148384",11,11,3,7,1,1,10,750,"SUPPMAT","SUPPMAT","20%","23%","66%","SUPPMAT","SUPPMAT","138070;138443;140071;140548;140550;140613;142043;146079;146211;147910;148384;149105",12,3,7,2,763,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","VANTAGE CE ACADEMIES TRUST",4616,"TR01993",8240918,10060104,"North West","137866;138957;141205;141689;143763;144372;146848;147552;147730",9,9,3,5,1,0,9,328,"SUPPMAT","SUPPMAT","37%","20%","SUPPMAT","SUPPMAT","SUPPMAT","137866;138957;141205;141689;143763;144372;146848;147552;147730",9,3,5,1,328,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","ST BARNABAS CHURCH OF ENGLAND MULTI ACADEMY TRUST",4636,"TR02012",8669464,10060585,"South West","140232;140334;140342;140347;140477;141622;148695;148696",8,7,4,4,0,2,6,96,"SUPPMAT","SUPPMAT","2%","23%","SUPPMAT","SUPPMAT","SUPPMAT","139090;139091;139092;139093;140232;140334;140342;140347;140477;141622;148695;148696",12,8,4,0,219,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","ST BART'S MULTI ACADEMY TRUST",4638,"TR03120",8735454,10060637,"West Midlands","136549;139910;140175;140562;142037;142078;142640;142989;143350;143356;144056;144591;145684;145685;146382;146432",16,16,10,6,0,0,16,804,"29%","71%","18%","18%","59%","39%","67%","136549;139910;140175;140562;142037;142078;142640;142989;143350;143356;144056;144591;144592;145684;145685;146382;146432;150003",18,12,6,0,924,"30%","70%"
202324,"AcademicYear","Multi-academy trust","ST CHAD'S ACADEMIES TRUST",4652,"TR02027",8526973,10060448,"West Midlands","139435;140299;140355;140856;140858;141410;142785;142982;143347;143348;143351;144386;144460;145176;145288;146155;147106;148716",18,17,11,7,0,1,17,784,"36%","64%","22%","16%","58%","51%","62%","139435;140299;140355;140856;140858;141410;142785;142982;143347;143348;143351;144386;144460;145176;145288;146155;147106;148716",18,11,7,0,784,"36%","64%"
202324,"AcademicYear","Multi-academy trust","ST CHRISTOPHER'S C OF E (PRIMARY) MULTI ACADEMY TRUST",4656,"TR02030",8538844,10056645,"South West","137876;139818;139954;140425;140629;140644;142045;142443;142596;142669;143184;143185;143186;143190;143192;148403",16,15,12,4,0,1,15,545,"SUPPMAT","SUPPMAT","6%","20%","SUPPMAT","SUPPMAT","SUPPMAT","137876;139818;139954;140425;140629;140644;142045;142443;142596;142669;143184;143185;143186;143190;143192;148403;149403",17,13,4,0,574,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","OSBORNE CO-OPERATIVE ACADEMY TRUST",4662,"TR02034",7703865,10059129,"East of England","138065;138581;139566;143378;146708;146920;147215;148172;148209",9,9,6,3,0,2,7,591,"27%","73%","21%","21%","58%","40%","65%","138065;138581;139566;143378;146708;146920;147215;148172;148209",9,6,3,0,591,"27%","73%"
202324,"AcademicYear","Multi-academy trust","ST CUTHBERT'S ROMAN CATHOLIC ACADEMY TRUST",4668,"TR02662",9023802,10060792,"Yorkshire and the Humber","140848;140903;140905;141649;144101;144102;144103",7,7,5,2,0,0,7,249,"39%","61%","27%","24%","54%","44%","61%","140848;140903;140905;141649;144101;144102;144103;147210;147211;147244;147248;147252;147278",13,11,2,0,375,"32%","68%"
202324,"AcademicYear","Multi-academy trust","THE ST JOHN BOSCO CATHOLIC ACADEMY",4703,"TR02070",8608177,10060532,"West Midlands","140144;140147;147163;147795;148535",5,5,4,1,0,2,3,155,"35%","65%","23%","13%","69%","59%","75%","140144;140147;147163;147795;148535;148973",6,5,1,0,185,"35%","65%"
202324,"AcademicYear","Multi-academy trust","ST MARY'S ACADEMY TRUST",4742,"TR02107",7917752,10059537,"Yorkshire and the Humber","137870;138234;139230;140460;140539;140602;141097;141972;142556",9,9,5,4,0,0,9,265,"32%","68%","11%","15%","53%","32%","63%","137870;138234;139230;140460;140539;140602;141097;141972;142556",9,5,4,0,265,"32%","68%"
